ds,y
2022-03-15,11158624
2022-03-16,11158624
2022-03-17,11158624
2022-03-18,11222934
2022-03-19,11222934
2022-03-20,11222934
2022-03-21,11222934
2022-03-22,11276731
2022-03-23,11276731
2022-03-24,11276731
2022-03-25,11349284
2022-03-26,11349284
2022-03-27,11349284
2022-03-28,11349284
2022-03-29,11406091
2022-03-30,11406091
2022-03-31,11406091
2022-04-01,11449033
2022-04-02,11449033
2022-04-03,11449033
2022-04-04,11449033
2022-04-05,11475906
2022-04-06,11475906
2022-04-07,11475906
2022-04-08,11524383
2022-04-09,11524383
2022-04-10,11524383
2022-04-11,11524383
2022-04-12,11559110
2022-04-13,11559110
2022-04-14,11559110
2022-04-15,11559110
2022-04-16,11559110
2022-04-17,11559110
2022-04-18,11559110
2022-04-19,11633789
2022-04-20,11633172
2022-04-21,11633172
2022-04-22,11682128
2022-04-23,11682128
2022-04-24,11682128
2022-04-25,11682128
2022-04-26,11729230
2022-04-27,11729230
2022-04-28,11729230
2022-04-29,11791696
2022-04-30,11791696
2022-05-01,11791696
2022-05-02,11791696
2022-05-03,11848813
2022-05-04,11848813
2022-05-05,11848813
2022-05-06,11904190
2022-05-07,11904190
2022-05-08,11904190
2022-05-09,11953765
2022-05-10,11953765
2022-05-11,11953765
2022-05-12,11953765
2022-05-13,12021678
2022-05-14,12021678
2022-05-15,12021678
2022-05-16,12021678
2022-05-17,12073592
2022-05-18,12073592
2022-05-19,12073592
2022-05-20,12073592
