ds,y
2022-02-12,21075675
2022-02-13,21162237
2022-02-14,21186090
2022-02-15,21186090
2022-02-16,21397630
2022-02-17,21489937
2022-02-18,21572490
2022-02-19,21649042
2022-02-20,21708045
2022-02-21,21717576
2022-02-22,21801326
2022-02-23,21866657
2022-02-24,21933357
2022-02-25,21991477
2022-02-26,22045100
2022-02-27,22087700
2022-02-28,22098808
2022-03-01,22166213
2022-03-02,22223910
2022-03-03,22282571
2022-03-04,22340070
2022-03-05,22393748
2022-03-06,22439076
2022-03-07,22450311
2022-03-08,22530160
2022-03-09,22599285
2022-03-10,22668331
2022-03-11,22741033
2022-03-12,22811557
2022-03-13,22870593
2022-03-14,22889446
2022-03-15,22995380
2022-03-16,23101166
2022-03-17,23201324
2022-03-18,23297675
2022-03-19,23395779
2022-03-20,23477062
2022-03-21,23496196
2022-03-22,23676973
2022-03-23,23822533
2022-03-24,23962674
2022-03-25,24101868
2022-03-26,24241385
2022-03-27,24351559
2022-03-28,24376241
2022-03-29,24583965
2022-03-30,24751850
2022-03-31,24921161
2022-04-01,25068545
2022-04-02,25200659
2022-04-03,25302925
2022-04-04,25330573
2022-04-05,25529204
2022-04-06,25679132
2022-04-07,25837924
2022-04-08,25985800
2022-04-09,26127490
2022-04-10,26235144
2022-04-11,26256894
2022-04-12,26447656
2022-04-13,26581294
2022-04-14,26718636
2022-04-15,26844030
2022-04-16,26955613
2022-04-17,27042263
2022-04-18,27062073
2022-04-19,27083370
2022-04-20,27239081
2022-04-21,27343088
2022-04-22,27416764
2022-04-23,27497335
2022-04-24,27556289
2022-04-25,27567552
2022-04-26,27665050
2022-04-27,27719872
2022-04-28,27779632
2022-04-29,27829894
2022-04-30,27879376
2022-05-01,27916102
2022-05-02,27924839
2022-05-03,27978577
2022-05-04,28026502
2022-05-05,28070727
2022-05-06,28108929
2022-05-07,28146887
2022-05-08,28176211
2022-05-09,28181004
2022-05-10,28229588
2022-05-11,28269887
2022-05-12,28305934
2022-05-13,28334484
2022-05-14,28364943
2022-05-15,28387787
2022-05-16,28391147
2022-05-17,28429331
2022-05-18,28493347
2022-05-19,28521189
2022-05-20,28540650
